,total_samples,dataset,subset,transform,orientation,channel,group,kstest_stat_best,kstest_stat_cutoff_0.05,beat_all_priors,github_plot
317,5088.0,pastis,full,wavelet,horizVert,gray,4,0.0048278511065581,0.0060175634983601,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/gray/plots/compare_cdf_pdf_layer_4.jpg
318,20352.0,pastis,full,wavelet,horizVert,gray,5,0.0019801080188628,0.0030096044936828,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/gray/plots/compare_cdf_pdf_layer_5.jpg
319,81408.0,pastis,full,wavelet,horizVert,gray,6,0.0034089662524365,0.0015050074551751,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/gray/plots/compare_cdf_pdf_layer_6.jpg
320,325632.0,pastis,full,wavelet,horizVert,gray,7,0.0048174888198818,0.0007525549699048,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/gray/plots/compare_cdf_pdf_layer_7.jpg
321,1302528.0,pastis,full,wavelet,horizVert,gray,8,0.0063854982708128,0.0003762902880576,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/gray/plots/compare_cdf_pdf_layer_8.jpg
322,318.0,pastis,full,wavelet,horizVert,green,2,0.017453275837908,0.0240303354829301,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/green/plots/compare_cdf_pdf_layer_2.jpg
323,1272.0,pastis,full,wavelet,horizVert,green,3,0.0050035549329717,0.0120285145061138,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/green/plots/compare_cdf_pdf_layer_3.jpg
324,5088.0,pastis,full,wavelet,horizVert,green,4,0.0050331869805217,0.0060175634983601,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/green/plots/compare_cdf_pdf_layer_4.jpg
325,20352.0,pastis,full,wavelet,horizVert,green,5,0.0019413088238501,0.0030096044936828,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/green/plots/compare_cdf_pdf_layer_5.jpg
326,81408.0,pastis,full,wavelet,horizVert,green,6,0.0030240070288261,0.0015050074551751,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/green/plots/compare_cdf_pdf_layer_6.jpg
327,325632.0,pastis,full,wavelet,horizVert,green,7,0.0049267877583265,0.0007525549699048,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/green/plots/compare_cdf_pdf_layer_7.jpg
328,1302528.0,pastis,full,wavelet,horizVert,green,8,0.0059776237126426,0.0003762902880576,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/green/plots/compare_cdf_pdf_layer_8.jpg
329,318.0,pastis,full,wavelet,horizVert,red,2,0.0196009960321615,0.0240303354829301,0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/red/plots/compare_cdf_pdf_layer_2.jpg
330,1272.0,pastis,full,wavelet,horizVert,red,3,0.0030420487275393,0.0120285145061138,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/red/plots/compare_cdf_pdf_layer_3.jpg
331,5088.0,pastis,full,wavelet,horizVert,red,4,0.0054630616863271,0.0060175634983601,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/red/plots/compare_cdf_pdf_layer_4.jpg
332,20352.0,pastis,full,wavelet,horizVert,red,5,0.0017557573277536,0.0030096044936828,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/red/plots/compare_cdf_pdf_layer_5.jpg
333,81408.0,pastis,full,wavelet,horizVert,red,6,0.0026803711360197,0.0015050074551751,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/red/plots/compare_cdf_pdf_layer_6.jpg
334,325632.0,pastis,full,wavelet,horizVert,red,7,0.0037374231566977,0.0007525549699048,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/red/plots/compare_cdf_pdf_layer_7.jpg
335,1302528.0,pastis,full,wavelet,horizVert,red,8,0.0049353373193025,0.0003762902880576,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/red/plots/compare_cdf_pdf_layer_8.jpg
336,707.0,segmentAnything,full,wavelet,horizontal,blue,2,0.0509900562166845,0.0161257775072161,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/blue/plots/compare_cdf_pdf_layer_2.jpg
337,2828.0,segmentAnything,full,wavelet,horizontal,blue,3,0.0381483456579222,0.0080688542119711,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/blue/plots/compare_cdf_pdf_layer_3.jpg
338,11315.0,segmentAnything,full,wavelet,horizontal,blue,4,0.0311207727289875,0.0040359092726554,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/blue/plots/compare_cdf_pdf_layer_4.jpg
339,45260.0,segmentAnything,full,wavelet,horizontal,blue,5,0.0281700169988679,0.002018324026021,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/blue/plots/compare_cdf_pdf_layer_5.jpg
340,181043.0,segmentAnything,full,wavelet,horizontal,blue,6,0.0424599999999998,0.0010092542162957,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/blue/plots/compare_cdf_pdf_layer_6.jpg
341,724172.0,segmentAnything,full,wavelet,horizontal,blue,7,0.0739899999999997,0.0005046501409454,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/blue/plots/compare_cdf_pdf_layer_7.jpg
342,2896691.0,segmentAnything,full,wavelet,horizontal,blue,8,0.1160999999999997,0.0002523308264179,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/blue/plots/compare_cdf_pdf_layer_8.jpg
343,11586764.0,segmentAnything,full,wavelet,horizontal,blue,9,0.1623999999999997,0.0001261668519135,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/blue/plots/compare_cdf_pdf_layer_9.jpg
344,46347059.0,segmentAnything,full,wavelet,horizontal,blue,10,0.2091899999999997,6.30837855989912e-05,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/blue/plots/compare_cdf_pdf_layer_10.jpg
345,707.0,segmentAnything,full,wavelet,horizontal,gray,2,0.0661027642626356,0.0161257775072161,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/gray/plots/compare_cdf_pdf_layer_2.jpg
346,2828.0,segmentAnything,full,wavelet,horizontal,gray,3,0.0433734342967579,0.0080688542119711,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/gray/plots/compare_cdf_pdf_layer_3.jpg
347,11315.0,segmentAnything,full,wavelet,horizontal,gray,4,0.0309004001623788,0.0040359092726554,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/gray/plots/compare_cdf_pdf_layer_4.jpg
348,45260.0,segmentAnything,full,wavelet,horizontal,gray,5,0.022667822047926,0.002018324026021,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/gray/plots/compare_cdf_pdf_layer_5.jpg
349,181043.0,segmentAnything,full,wavelet,horizontal,gray,6,0.0241739757107894,0.0010092542162957,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/gray/plots/compare_cdf_pdf_layer_6.jpg
350,724172.0,segmentAnything,full,wavelet,horizontal,gray,7,0.0428499999999997,0.0005046501409454,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/gray/plots/compare_cdf_pdf_layer_7.jpg
351,2896691.0,segmentAnything,full,wavelet,horizontal,gray,8,0.0738299999999997,0.0002523308264179,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/gray/plots/compare_cdf_pdf_layer_8.jpg
352,11586764.0,segmentAnything,full,wavelet,horizontal,gray,9,0.1121899999999997,0.0001261668519135,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/gray/plots/compare_cdf_pdf_layer_9.jpg
353,46347059.0,segmentAnything,full,wavelet,horizontal,gray,10,0.1544099999999997,6.30837855989912e-05,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/gray/plots/compare_cdf_pdf_layer_10.jpg
354,707.0,segmentAnything,full,wavelet,horizontal,green,2,0.0633725218318739,0.0161257775072161,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/green/plots/compare_cdf_pdf_layer_2.jpg
355,2828.0,segmentAnything,full,wavelet,horizontal,green,3,0.0435204649814818,0.0080688542119711,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/green/plots/compare_cdf_pdf_layer_3.jpg
356,11315.0,segmentAnything,full,wavelet,horizontal,green,4,0.0322716846867451,0.0040359092726554,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/green/plots/compare_cdf_pdf_layer_4.jpg
357,45260.0,segmentAnything,full,wavelet,horizontal,green,5,0.0272485699898965,0.002018324026021,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/green/plots/compare_cdf_pdf_layer_5.jpg
358,181043.0,segmentAnything,full,wavelet,horizontal,green,6,0.0382199999999998,0.0010092542162957,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/green/plots/compare_cdf_pdf_layer_6.jpg
359,724172.0,segmentAnything,full,wavelet,horizontal,green,7,0.0686499999999997,0.0005046501409454,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/green/plots/compare_cdf_pdf_layer_7.jpg
360,2896691.0,segmentAnything,full,wavelet,horizontal,green,8,0.1111999999999998,0.0002523308264179,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/green/plots/compare_cdf_pdf_layer_8.jpg
361,11586764.0,segmentAnything,full,wavelet,horizontal,green,9,0.1591099999999997,0.0001261668519135,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/green/plots/compare_cdf_pdf_layer_9.jpg
362,46347059.0,segmentAnything,full,wavelet,horizontal,green,10,0.2086399999999997,6.30837855989912e-05,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/green/plots/compare_cdf_pdf_layer_10.jpg
363,707.0,segmentAnything,full,wavelet,horizontal,red,2,0.0715432211381619,0.0161257775072161,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/red/plots/compare_cdf_pdf_layer_2.jpg
364,2828.0,segmentAnything,full,wavelet,horizontal,red,3,0.0466613438060122,0.0080688542119711,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/red/plots/compare_cdf_pdf_layer_3.jpg
365,11315.0,segmentAnything,full,wavelet,horizontal,red,4,0.0339109441551114,0.0040359092726554,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/red/plots/compare_cdf_pdf_layer_4.jpg
366,45260.0,segmentAnything,full,wavelet,horizontal,red,5,0.0295299999999998,0.002018324026021,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/red/plots/compare_cdf_pdf_layer_5.jpg
367,181043.0,segmentAnything,full,wavelet,horizontal,red,6,0.0413499999999997,0.0010092542162957,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/red/plots/compare_cdf_pdf_layer_6.jpg
368,724172.0,segmentAnything,full,wavelet,horizontal,red,7,0.0734699999999997,0.0005046501409454,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/red/plots/compare_cdf_pdf_layer_7.jpg
369,2896691.0,segmentAnything,full,wavelet,horizontal,red,8,0.1193099999999998,0.0002523308264179,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/red/plots/compare_cdf_pdf_layer_8.jpg
370,11586764.0,segmentAnything,full,wavelet,horizontal,red,9,0.1694399999999997,0.0001261668519135,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/red/plots/compare_cdf_pdf_layer_9.jpg
371,46347059.0,segmentAnything,full,wavelet,horizontal,red,10,0.2188799999999998,6.30837855989912e-05,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/red/plots/compare_cdf_pdf_layer_10.jpg
372,707.0,segmentAnything,full,wavelet,vertical,gray,2,0.0098671791245474,0.0161257775072161,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/gray/plots/compare_cdf_pdf_layer_2.jpg
373,2828.0,segmentAnything,full,wavelet,vertical,gray,3,0.0044120431814979,0.0080688542119711,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/gray/plots/compare_cdf_pdf_layer_3.jpg
374,11315.0,segmentAnything,full,wavelet,vertical,gray,4,0.0038343138517714,0.0040359092726554,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/gray/plots/compare_cdf_pdf_layer_4.jpg
375,45260.0,segmentAnything,full,wavelet,vertical,gray,5,0.0068875330654764,0.002018324026021,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/gray/plots/compare_cdf_pdf_layer_5.jpg
376,181043.0,segmentAnything,full,wavelet,vertical,gray,6,0.0167800000000001,0.0010092542162957,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/gray/plots/compare_cdf_pdf_layer_6.jpg
377,724172.0,segmentAnything,full,wavelet,vertical,gray,7,0.0397399999999997,0.0005046501409454,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/gray/plots/compare_cdf_pdf_layer_7.jpg
378,2896691.0,segmentAnything,full,wavelet,vertical,gray,8,0.0726699999999997,0.0002523308264179,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/gray/plots/compare_cdf_pdf_layer_8.jpg
379,11586764.0,segmentAnything,full,wavelet,vertical,gray,9,0.1115999999999998,0.0001261668519135,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/gray/plots/compare_cdf_pdf_layer_9.jpg
380,46347059.0,segmentAnything,full,wavelet,vertical,gray,10,0.1541999999999997,6.30837855989912e-05,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/gray/plots/compare_cdf_pdf_layer_10.jpg
381,707.0,segmentAnything,full,wavelet,vertical,green,2,0.0080598628509035,0.0161257775072161,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/green/plots/compare_cdf_pdf_layer_2.jpg
382,2828.0,segmentAnything,full,wavelet,vertical,green,3,0.0064136335202246,0.0080688542119711,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/green/plots/compare_cdf_pdf_layer_3.jpg
383,11315.0,segmentAnything,full,wavelet,vertical,green,4,0.0068036872281632,0.0040359092726554,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/green/plots/compare_cdf_pdf_layer_4.jpg
384,45260.0,segmentAnything,full,wavelet,vertical,green,5,0.0124982718935854,0.002018324026021,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/green/plots/compare_cdf_pdf_layer_5.jpg
385,181043.0,segmentAnything,full,wavelet,vertical,green,6,0.0321599999999997,0.0010092542162957,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/green/plots/compare_cdf_pdf_layer_6.jpg
386,724172.0,segmentAnything,full,wavelet,vertical,green,7,0.0671299999999998,0.0005046501409454,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/green/plots/compare_cdf_pdf_layer_7.jpg
387,2896691.0,segmentAnything,full,wavelet,vertical,green,8,0.1114899999999997,0.0002523308264179,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/green/plots/compare_cdf_pdf_layer_8.jpg
388,11586764.0,segmentAnything,full,wavelet,vertical,green,9,0.1591099999999997,0.0001261668519135,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/green/plots/compare_cdf_pdf_layer_9.jpg
389,46347059.0,segmentAnything,full,wavelet,vertical,green,10,0.2093299999999998,6.30837855989912e-05,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/green/plots/compare_cdf_pdf_layer_10.jpg
390,707.0,segmentAnything,full,wavelet,vertical,red,2,0.0093176226755243,0.0161257775072161,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/red/plots/compare_cdf_pdf_layer_2.jpg
391,2828.0,segmentAnything,full,wavelet,vertical,red,3,0.0054170819930412,0.0080688542119711,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/red/plots/compare_cdf_pdf_layer_3.jpg
392,11315.0,segmentAnything,full,wavelet,vertical,red,4,0.007420157119328,0.0040359092726554,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/red/plots/compare_cdf_pdf_layer_4.jpg
393,45260.0,segmentAnything,full,wavelet,vertical,red,5,0.0134246821573448,0.002018324026021,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/red/plots/compare_cdf_pdf_layer_5.jpg
394,181043.0,segmentAnything,full,wavelet,vertical,red,6,0.0343599999999997,0.0010092542162957,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/red/plots/compare_cdf_pdf_layer_6.jpg
395,724172.0,segmentAnything,full,wavelet,vertical,red,7,0.0726599999999997,0.0005046501409454,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/red/plots/compare_cdf_pdf_layer_7.jpg
396,2896691.0,segmentAnything,full,wavelet,vertical,red,8,0.1199699999999998,0.0002523308264179,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/red/plots/compare_cdf_pdf_layer_8.jpg
397,11586764.0,segmentAnything,full,wavelet,vertical,red,9,0.1697599999999998,0.0001261668519135,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/red/plots/compare_cdf_pdf_layer_9.jpg
398,46347059.0,segmentAnything,full,wavelet,vertical,red,10,0.2204599999999997,6.30837855989912e-05,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/vertical/red/plots/compare_cdf_pdf_layer_10.jpg
399,4761.0,spaceNet,full,fourier,,blue,2,0.0063065970647595,0.0062204080553092,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/blue/plots/compare_cdf_pdf_layer_2.jpg
400,10203.0,spaceNet,full,fourier,,blue,5,0.0079193424144956,0.0042501094782857,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/blue/plots/compare_cdf_pdf_layer_5.jpg
401,32649.0,spaceNet,full,fourier,,blue,8,0.006617629141998,0.0023762874939549,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/blue/plots/compare_cdf_pdf_layer_8.jpg
402,90466.0,spaceNet,full,fourier,,blue,11,0.0061168592311029,0.0014276807376072,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/blue/plots/compare_cdf_pdf_layer_11.jpg
403,272760.0,spaceNet,full,fourier,,blue,14,0.0049188323282234,0.0008222587962986,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/blue/plots/compare_cdf_pdf_layer_14.jpg
404,829844.0,spaceNet,full,fourier,,blue,17,0.0035504214154989,0.0004714271372994,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/blue/plots/compare_cdf_pdf_layer_17.jpg
405,2514019.0,spaceNet,full,fourier,,blue,20,0.0014385864950204,0.0002708547073073,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/blue/plots/compare_cdf_pdf_layer_20.jpg
406,6573452.0,spaceNet,full,fourier,,blue,23,0.0016261524969501,0.0001675050733668,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/blue/plots/compare_cdf_pdf_layer_23.jpg
407,4761.0,spaceNet,full,fourier,,gray,2,0.0065049305727851,0.0062204080553092,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/gray/plots/compare_cdf_pdf_layer_2.jpg
408,10203.0,spaceNet,full,fourier,,gray,5,0.0082395741741914,0.0042501094782857,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/gray/plots/compare_cdf_pdf_layer_5.jpg
409,32649.0,spaceNet,full,fourier,,gray,8,0.006824951953857,0.0023762874939549,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/gray/plots/compare_cdf_pdf_layer_8.jpg
410,90466.0,spaceNet,full,fourier,,gray,11,0.0061728161367456,0.0014276807376072,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/gray/plots/compare_cdf_pdf_layer_11.jpg
411,272760.0,spaceNet,full,fourier,,gray,14,0.0054361414356199,0.0008222587962986,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/gray/plots/compare_cdf_pdf_layer_14.jpg
412,829844.0,spaceNet,full,fourier,,gray,17,0.0036422321972615,0.0004714271372994,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/gray/plots/compare_cdf_pdf_layer_17.jpg
413,2514019.0,spaceNet,full,fourier,,gray,20,0.0022552731234714,0.0002708547073073,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/gray/plots/compare_cdf_pdf_layer_20.jpg
414,6573452.0,spaceNet,full,fourier,,gray,23,0.0022049165019991,0.0001675050733668,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/gray/plots/compare_cdf_pdf_layer_23.jpg
415,4761.0,spaceNet,full,fourier,,green,2,0.0066564092513546,0.0062204080553092,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/green/plots/compare_cdf_pdf_layer_2.jpg
416,10203.0,spaceNet,full,fourier,,green,5,0.007863016199793,0.0042501094782857,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/green/plots/compare_cdf_pdf_layer_5.jpg
417,32649.0,spaceNet,full,fourier,,green,8,0.0068570885431034,0.0023762874939549,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/green/plots/compare_cdf_pdf_layer_8.jpg
418,90466.0,spaceNet,full,fourier,,green,11,0.0060296036648633,0.0014276807376072,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/green/plots/compare_cdf_pdf_layer_11.jpg
419,272760.0,spaceNet,full,fourier,,green,14,0.0051079531515748,0.0008222587962986,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/green/plots/compare_cdf_pdf_layer_14.jpg
420,829844.0,spaceNet,full,fourier,,green,17,0.0035959498849973,0.0004714271372994,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/green/plots/compare_cdf_pdf_layer_17.jpg
421,2514019.0,spaceNet,full,fourier,,green,20,0.0024526607871093,0.0002708547073073,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/green/plots/compare_cdf_pdf_layer_20.jpg
422,6573452.0,spaceNet,full,fourier,,green,23,0.0024550176937416,0.0001675050733668,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/green/plots/compare_cdf_pdf_layer_23.jpg
