dataset,subset,transform,orientation,channel,total_samples,group,kstest_stat_cutoff_0.05,kstest_stat_best,pass,failure_category,failure_type,beat_all_priors,which_ones,github_plot
spaceNet,full,wavelet,diagonal,gray,57476,5,0.00179,0.07444,FALSE,TO DISCUSS,large peak,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_5.jpg
spaceNet,full,wavelet,diagonal,gray,212562,6,0.00093,0.00843,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_6.jpg
spaceNet,full,wavelet,diagonal,gray,850250,7,0.00047,0.00802,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_7.jpg
spaceNet,full,wavelet,diagonal,gray,3401000,8,0.00023,0.00635,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_8.jpg
spaceNet,full,wavelet,diagonal,gray,13604000,9,0.00012,0.00886,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_9.jpg
spaceNet,full,wavelet,diagonal,green,1360,2,0.01163,0.01098,TRUE,actually_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_2.jpg
spaceNet,full,wavelet,diagonal,green,5441,3,0.00582,0.22155,FALSE,TO DISCUSS,large peak,0,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_3.jpg
spaceNet,full,wavelet,diagonal,green,16664,4,0.00333,0.13355,FALSE,TO DISCUSS,large peak,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_4.jpg
spaceNet,full,wavelet,diagonal,green,57476,5,0.00179,0.07409,FALSE,TO DISCUSS,large peak,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_5.jpg
spaceNet,full,wavelet,diagonal,green,212562,6,0.00093,0.00825,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_6.jpg
spaceNet,full,wavelet,diagonal,green,850250,7,0.00047,0.00840,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_7.jpg
spaceNet,full,wavelet,diagonal,green,3401000,8,0.00023,0.00635,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_8.jpg
spaceNet,full,wavelet,diagonal,green,13604000,9,0.00012,0.00863,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_9.jpg
spaceNet,full,wavelet,diagonal,red,1360,2,0.01163,0.00941,TRUE,actually_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_2.jpg
spaceNet,full,wavelet,diagonal,red,5441,3,0.00582,0.22146,FALSE,TO DISCUSS,large peak,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_3.jpg
spaceNet,full,wavelet,diagonal,red,16664,4,0.00333,0.13350,FALSE,TO DISCUSS,large peak,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_4.jpg
spaceNet,full,wavelet,diagonal,red,57476,5,0.00179,0.07435,FALSE,TO DISCUSS,large peak,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_5.jpg
spaceNet,full,wavelet,diagonal,red,212562,6,0.00093,0.00909,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_6.jpg
spaceNet,full,wavelet,diagonal,red,850250,7,0.00047,0.00838,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_7.jpg
spaceNet,full,wavelet,diagonal,red,3401000,8,0.00023,0.00645,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_8.jpg
spaceNet,full,wavelet,diagonal,red,13604000,9,0.00012,0.00838,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_9.jpg
spaceNet,full,wavelet,horizVert,blue,2720,2,0.00823,0.01467,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/blue/plots/compare_cdf_pdf_layer_2.jpg
spaceNet,full,wavelet,horizVert,blue,10883,3,0.00412,0.13194,FALSE,TO DISCUSS,large peak,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/blue/plots/compare_cdf_pdf_layer_3.jpg
spaceNet,full,wavelet,horizVert,blue,33329,4,0.00235,0.07501,FALSE,TO DISCUSS,large peak,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/blue/plots/compare_cdf_pdf_layer_4.jpg
spaceNet,full,wavelet,horizVert,blue,114953,5,0.00127,0.03967,FALSE,TO DISCUSS,large peak,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/blue/plots/compare_cdf_pdf_layer_5.jpg
spaceNet,full,wavelet,horizVert,blue,425125,6,0.00066,0.01352,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/blue/plots/compare_cdf_pdf_layer_6.jpg
spaceNet,full,wavelet,horizVert,blue,1700500,7,0.00033,0.01323,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/blue/plots/compare_cdf_pdf_layer_7.jpg
spaceNet,full,wavelet,horizVert,blue,6802000,8,0.00016,0.01060,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/blue/plots/compare_cdf_pdf_layer_8.jpg
spaceNet,full,wavelet,horizVert,blue,27208000,9,0.00008,0.00645,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/blue/plots/compare_cdf_pdf_layer_9.jpg
spaceNet,full,wavelet,horizVert,gray,2720,2,0.00823,0.01273,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/gray/plots/compare_cdf_pdf_layer_2.jpg
spaceNet,full,wavelet,horizVert,gray,10883,3,0.00412,0.13240,FALSE,TO DISCUSS,large peak,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/gray/plots/compare_cdf_pdf_layer_3.jpg
spaceNet,full,wavelet,horizVert,gray,33329,4,0.00235,0.07707,FALSE,TO DISCUSS,large peak,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/gray/plots/compare_cdf_pdf_layer_4.jpg
spaceNet,full,wavelet,horizVert,gray,114953,5,0.00127,0.04210,FALSE,TO DISCUSS,large peak,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/gray/plots/compare_cdf_pdf_layer_5.jpg
spaceNet,full,wavelet,horizVert,gray,425125,6,0.00066,0.01396,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/gray/plots/compare_cdf_pdf_layer_6.jpg
spaceNet,full,wavelet,horizVert,gray,1700500,7,0.00033,0.01300,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/gray/plots/compare_cdf_pdf_layer_7.jpg
spaceNet,full,wavelet,horizVert,gray,6802000,8,0.00016,0.00995,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/gray/plots/compare_cdf_pdf_layer_8.jpg
spaceNet,full,wavelet,horizVert,gray,27208000,9,0.00008,0.00690,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/gray/plots/compare_cdf_pdf_layer_9.jpg
spaceNet,full,wavelet,horizVert,green,2720,2,0.00823,0.01399,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/green/plots/compare_cdf_pdf_layer_2.jpg
spaceNet,full,wavelet,horizVert,green,10883,3,0.00412,0.13298,FALSE,TO DISCUSS,large peak,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/green/plots/compare_cdf_pdf_layer_3.jpg
spaceNet,full,wavelet,horizVert,green,33329,4,0.00235,0.07776,FALSE,TO DISCUSS,large peak,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/green/plots/compare_cdf_pdf_layer_4.jpg
spaceNet,full,wavelet,horizVert,green,114953,5,0.00127,0.04299,FALSE,TO DISCUSS,large peak,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/green/plots/compare_cdf_pdf_layer_5.jpg
spaceNet,full,wavelet,horizVert,green,425125,6,0.00066,0.01347,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/green/plots/compare_cdf_pdf_layer_6.jpg
spaceNet,full,wavelet,horizVert,green,1700500,7,0.00033,0.01273,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/green/plots/compare_cdf_pdf_layer_7.jpg
spaceNet,full,wavelet,horizVert,green,6802000,8,0.00016,0.01050,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/green/plots/compare_cdf_pdf_layer_8.jpg
spaceNet,full,wavelet,horizVert,green,27208000,9,0.00008,0.00739,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/green/plots/compare_cdf_pdf_layer_9.jpg
spaceNet,full,wavelet,horizVert,red,2720,2,0.00823,0.01193,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/red/plots/compare_cdf_pdf_layer_2.jpg
spaceNet,full,wavelet,horizVert,red,10883,3,0.00412,0.13160,FALSE,TO DISCUSS,large peak,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/red/plots/compare_cdf_pdf_layer_3.jpg
spaceNet,full,wavelet,horizVert,red,33329,4,0.00235,0.07644,FALSE,TO DISCUSS,large peak,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/red/plots/compare_cdf_pdf_layer_4.jpg
spaceNet,full,wavelet,horizVert,red,114953,5,0.00127,0.04003,FALSE,TO DISCUSS,large peak,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/red/plots/compare_cdf_pdf_layer_5.jpg
spaceNet,full,wavelet,horizVert,red,425125,6,0.00066,0.01098,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/red/plots/compare_cdf_pdf_layer_6.jpg
spaceNet,full,wavelet,horizVert,red,1700500,7,0.00033,0.01489,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/red/plots/compare_cdf_pdf_layer_7.jpg
spaceNet,full,wavelet,horizVert,red,6802000,8,0.00016,0.01134,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/red/plots/compare_cdf_pdf_layer_8.jpg
spaceNet,full,wavelet,horizVert,red,27208000,9,0.00008,0.00694,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/red/plots/compare_cdf_pdf_layer_9.jpg
syntheticMRI2D,axial,wavelet,diagonal,,0,2,0.62394,0.17680,TRUE,trivial_failure,low samples,0,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/axial/wavelet/diagonal/plots/compare_cdf_pdf_layer_2.jpg
syntheticMRI2D,axial,wavelet,diagonal,,2005,3,0.00958,0.08420,FALSE,trivial_failure,multimodal,0,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/axial/wavelet/diagonal/plots/compare_cdf_pdf_layer_3.jpg
syntheticMRI2D,axial,wavelet,diagonal,,18094,4,0.00319,0.00437,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/axial/wavelet/diagonal/plots/compare_cdf_pdf_layer_4.jpg
syntheticMRI2D,axial,wavelet,diagonal,,92265,5,0.00141,0.00344,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/axial/wavelet/diagonal/plots/compare_cdf_pdf_layer_5.jpg
syntheticMRI2D,axial,wavelet,diagonal,,418555,6,0.00066,0.00849,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/axial/wavelet/diagonal/plots/compare_cdf_pdf_layer_6.jpg
syntheticMRI2D,axial,wavelet,diagonal,,1768845,7,0.00032,0.00430,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/axial/wavelet/diagonal/plots/compare_cdf_pdf_layer_7.jpg
syntheticMRI2D,axial,wavelet,diagonal,,7268505,8,0.00016,0.00320,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/axial/wavelet/diagonal/plots/compare_cdf_pdf_layer_8.jpg
syntheticMRI2D,axial,wavelet,diagonal,,29508510,9,0.00008,0.00611,FALSE,practically_pass,pass,0,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/axial/wavelet/diagonal/plots/compare_cdf_pdf_layer_9.jpg
syntheticMRI2D,axial,wavelet,horizontal,,0,2,0.62394,0.26592,TRUE,trivial_failure,low samples,0,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/axial/wavelet/horizontal/plots/compare_cdf_pdf_layer_2.jpg
syntheticMRI2D,axial,wavelet,horizontal,,2005,3,0.00958,0.08862,FALSE,trivial_failure,multimodal,0,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/axial/wavelet/horizontal/plots/compare_cdf_pdf_layer_3.jpg
syntheticMRI2D,axial,wavelet,horizontal,,18094,4,0.00319,0.01389,FALSE,trivial_failure,multimodal,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/axial/wavelet/horizontal/plots/compare_cdf_pdf_layer_4.jpg
syntheticMRI2D,axial,wavelet,horizontal,,92265,5,0.00141,0.00383,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/axial/wavelet/horizontal/plots/compare_cdf_pdf_layer_5.jpg
syntheticMRI2D,axial,wavelet,horizontal,,418555,6,0.00066,0.00738,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/axial/wavelet/horizontal/plots/compare_cdf_pdf_layer_6.jpg
syntheticMRI2D,axial,wavelet,horizontal,,1768845,7,0.00032,0.00874,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/axial/wavelet/horizontal/plots/compare_cdf_pdf_layer_7.jpg
syntheticMRI2D,axial,wavelet,horizontal,,7268505,8,0.00016,0.00938,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/axial/wavelet/horizontal/plots/compare_cdf_pdf_layer_8.jpg
syntheticMRI2D,axial,wavelet,horizontal,,29508510,9,0.00008,0.00664,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/axial/wavelet/horizontal/plots/compare_cdf_pdf_layer_9.jpg
syntheticMRI2D,axial,wavelet,vertical,,0,2,0.62394,0.29903,TRUE,trivial_failure,low samples,0,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/axial/wavelet/vertical/plots/compare_cdf_pdf_layer_2.jpg
syntheticMRI2D,axial,wavelet,vertical,,2005,3,0.00958,0.14173,FALSE,trivial_failure,multimodal,0,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/axial/wavelet/vertical/plots/compare_cdf_pdf_layer_3.jpg
syntheticMRI2D,axial,wavelet,vertical,,18094,4,0.00319,0.01937,FALSE,trivial_failure,multimodal,0,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/axial/wavelet/vertical/plots/compare_cdf_pdf_layer_4.jpg
syntheticMRI2D,axial,wavelet,vertical,,92265,5,0.00141,0.00615,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/axial/wavelet/vertical/plots/compare_cdf_pdf_layer_5.jpg
syntheticMRI2D,axial,wavelet,vertical,,418555,6,0.00066,0.00792,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/axial/wavelet/vertical/plots/compare_cdf_pdf_layer_6.jpg
syntheticMRI2D,axial,wavelet,vertical,,1768845,7,0.00032,0.00714,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/axial/wavelet/vertical/plots/compare_cdf_pdf_layer_7.jpg
syntheticMRI2D,axial,wavelet,vertical,,7268505,8,0.00016,0.00540,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/axial/wavelet/vertical/plots/compare_cdf_pdf_layer_8.jpg
syntheticMRI2D,axial,wavelet,vertical,,29508510,9,0.00008,0.00248,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/axial/wavelet/vertical/plots/compare_cdf_pdf_layer_9.jpg
syntheticMRI2D,coronal,wavelet,diagonal,,0,2,,,TRUE,trivial_failure,low samples,0,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/coronal/wavelet/diagonal/plots/compare_cdf_pdf_layer_2.jpg
syntheticMRI2D,coronal,wavelet,diagonal,,1954,3,0.00971,0.00542,TRUE,actually_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/coronal/wavelet/diagonal/plots/compare_cdf_pdf_layer_3.jpg
syntheticMRI2D,coronal,wavelet,diagonal,,17776,4,0.00322,0.00726,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/coronal/wavelet/diagonal/plots/compare_cdf_pdf_layer_4.jpg
syntheticMRI2D,coronal,wavelet,diagonal,,82063,5,0.00150,0.00139,TRUE,actually_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/coronal/wavelet/diagonal/plots/compare_cdf_pdf_layer_5.jpg
syntheticMRI2D,coronal,wavelet,diagonal,,367042,6,0.00071,0.00537,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/coronal/wavelet/diagonal/plots/compare_cdf_pdf_layer_6.jpg
syntheticMRI2D,coronal,wavelet,diagonal,,1538451,7,0.00035,0.00234,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/coronal/wavelet/diagonal/plots/compare_cdf_pdf_layer_7.jpg
syntheticMRI2D,coronal,wavelet,diagonal,,6297600,8,0.00017,0.00184,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/coronal/wavelet/diagonal/plots/compare_cdf_pdf_layer_8.jpg
syntheticMRI2D,coronal,wavelet,diagonal,,25477620,9,0.00009,0.00549,FALSE,practically_pass,pass,0,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/coronal/wavelet/diagonal/plots/compare_cdf_pdf_layer_9.jpg
syntheticMRI2D,coronal,wavelet,horizontal,,0,2,,1.00000,FALSE,trivial_failure,low samples,0,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/coronal/wavelet/horizontal/plots/compare_cdf_pdf_layer_2.jpg
syntheticMRI2D,coronal,wavelet,horizontal,,1954,3,0.00971,0.02138,FALSE,trivial_failure,multimodal,0,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/coronal/wavelet/horizontal/plots/compare_cdf_pdf_layer_3.jpg
syntheticMRI2D,coronal,wavelet,horizontal,,17776,4,0.00322,0.02401,FALSE,interesting_failure,double inflection,0,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/coronal/wavelet/horizontal/plots/compare_cdf_pdf_layer_4.jpg
syntheticMRI2D,coronal,wavelet,horizontal,,82063,5,0.00150,0.00283,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/coronal/wavelet/horizontal/plots/compare_cdf_pdf_layer_5.jpg
syntheticMRI2D,coronal,wavelet,horizontal,,367042,6,0.00071,0.00384,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/coronal/wavelet/horizontal/plots/compare_cdf_pdf_layer_6.jpg
syntheticMRI2D,coronal,wavelet,horizontal,,1538451,7,0.00035,0.00448,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/coronal/wavelet/horizontal/plots/compare_cdf_pdf_layer_7.jpg
syntheticMRI2D,coronal,wavelet,horizontal,,6297600,8,0.00017,0.00282,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/coronal/wavelet/horizontal/plots/compare_cdf_pdf_layer_8.jpg
syntheticMRI2D,coronal,wavelet,horizontal,,25477620,9,0.00009,0.00195,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/coronal/wavelet/horizontal/plots/compare_cdf_pdf_layer_9.jpg
syntheticMRI2D,coronal,wavelet,vertical,,0,2,,,TRUE,trivial_failure,low samples,0,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/coronal/wavelet/vertical/plots/compare_cdf_pdf_layer_2.jpg
syntheticMRI2D,coronal,wavelet,vertical,,1954,3,0.00971,0.05888,FALSE,trivial_failure,multimodal,0,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/coronal/wavelet/vertical/plots/compare_cdf_pdf_layer_3.jpg
syntheticMRI2D,coronal,wavelet,vertical,,17776,4,0.00322,0.02274,FALSE,trivial_failure,multimodal,0,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/coronal/wavelet/vertical/plots/compare_cdf_pdf_layer_4.jpg
syntheticMRI2D,coronal,wavelet,vertical,,82063,5,0.00150,0.00359,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/coronal/wavelet/vertical/plots/compare_cdf_pdf_layer_5.jpg
syntheticMRI2D,coronal,wavelet,vertical,,367042,6,0.00071,0.00478,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/coronal/wavelet/vertical/plots/compare_cdf_pdf_layer_6.jpg
syntheticMRI2D,coronal,wavelet,vertical,,1538451,7,0.00035,0.00415,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/coronal/wavelet/vertical/plots/compare_cdf_pdf_layer_7.jpg
