sort_column,total_samples,dataset,subset,transform,orientation,channel,group,kstest_stat_best,kstest_stat_cutoff_0.05,pass,beat_all_priors,failure_category,failure_type,github_plot,Notes,Column 1
1977,7077888,standardTesting,full,learned,inside_out,,15,0.014517,0.0005105,FALSE,1,trivial_failure,multimodal,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_15.jpg,,
1978,7077888,standardTesting,full,learned,inside_out,,52,0.019382,0.0005105,FALSE,0,trivial_failure,multimodal,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_52.jpg,,
1979,7077888,standardTesting,full,learned,misc,,8,0.018439,0.0005105,FALSE,1,trivial_failure,multimodal,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_8.jpg,,
1980,7077888,standardTesting,full,learned,misc,,60,0.024151,0.0005105,FALSE,0,trivial_failure,multimodal,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_60.jpg,,
1981,7077888,standardTesting,full,learned,misc,,61,0.013489,0.0005105,FALSE,1,borderline,asymmetric,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_61.jpg,,
1982,7077888,standardTesting,full,learned,misc,,62,0.020431,0.0005105,FALSE,1,trivial_failure,asymmetric,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_62.jpg,,
1983,7077888,standardTesting,full,learned,multi_edge,,9,0.002041,0.0005105,FALSE,1,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_9.jpg,,
1984,7077888,standardTesting,full,learned,multi_edge,,16,0.012008,0.0005105,FALSE,1,trivial_failure,asymmetric,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_16.jpg,,
1985,7077888,standardTesting,full,learned,multi_edge,,18,0.007378,0.0005105,FALSE,1,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_18.jpg,,
1986,7077888,standardTesting,full,learned,multi_edge,,22,0.012247,0.0005105,FALSE,1,trivial_failure,asymmetric,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_22.jpg,,
1987,7077888,standardTesting,full,learned,multi_edge,,25,0.004324,0.0005105,FALSE,1,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_25.jpg,,
1988,7077888,standardTesting,full,learned,multi_edge,,27,0.003875,0.0005105,FALSE,1,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_27.jpg,,
1989,7077888,standardTesting,full,learned,multi_edge,,33,0.004784,0.0005105,FALSE,1,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_33.jpg,,
1990,7077888,standardTesting,full,learned,multi_edge,,41,0.009614,0.0005105,FALSE,1,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_41.jpg,,
1991,7077888,standardTesting,full,learned,multi_edge,,54,0.003568,0.0005105,FALSE,1,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_54.jpg,,
1992,7077888,standardTesting,full,learned,multi_edge,,63,0.008099,0.0005105,FALSE,1,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_63.jpg,,
1993,7077888,standardTesting,full,learned,single_edge,,3,0.006628,0.0005105,FALSE,1,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_3.jpg,,
1994,7077888,standardTesting,full,learned,single_edge,,6,0.021523,0.0005105,FALSE,1,trivial_failure,spike-and-slab,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_6.jpg,,
1995,7077888,standardTesting,full,learned,single_edge,,10,0.016526,0.0005105,FALSE,1,borderline,asymmetric,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_10.jpg,,
1996,7077888,standardTesting,full,learned,single_edge,,11,0.015744,0.0005105,FALSE,1,trivial_failure,asymmetric,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_11.jpg,,
1997,7077888,standardTesting,full,learned,single_edge,,12,0.015118,0.0005105,FALSE,1,trivial_failure,asymmetric,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_12.jpg,,
1998,7077888,standardTesting,full,learned,single_edge,,13,0.013207,0.0005105,FALSE,1,trivial_failure,asymmetric,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_13.jpg,,
1999,7077888,standardTesting,full,learned,single_edge,,14,0.010189,0.0005105,FALSE,1,borderline,large peak,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_14.jpg,,
2000,7077888,standardTesting,full,learned,single_edge,,23,0.009801,0.0005105,FALSE,1,borderline,large peak,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_23.jpg,,
2001,7077888,standardTesting,full,learned,single_edge,,24,0.012196,0.0005105,FALSE,1,trivial_failure,asymmetric,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_24.jpg,,
2002,7077888,standardTesting,full,learned,single_edge,,28,0.013642,0.0005105,FALSE,1,trivial_failure,asymmetric,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_28.jpg,,
2003,7077888,standardTesting,full,learned,single_edge,,29,0.029538,0.0005105,FALSE,1,trivial_failure,asymmetric,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_29.jpg,,
2004,7077888,standardTesting,full,learned,single_edge,,30,0.013483,0.0005105,FALSE,1,trivial_failure,asymmetric,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_30.jpg,,
2005,7077888,standardTesting,full,learned,single_edge,,32,0.015664,0.0005105,FALSE,1,interesting_failure,large peak,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_32.jpg,,
2006,7077888,standardTesting,full,learned,single_edge,,34,0.007895,0.0005105,FALSE,1,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_34.jpg,,
2007,7077888,standardTesting,full,learned,single_edge,,43,0.014059,0.0005105,FALSE,1,borderline,large peak,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_43.jpg,,
2008,7077888,standardTesting,full,learned,single_edge,,48,0.023726,0.0005105,FALSE,1,trivial_failure,asymmetric,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_48.jpg,,
2009,7077888,standardTesting,full,learned,single_edge,,49,0.020408,0.0005105,FALSE,1,interesting_failure,large peak,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_49.jpg,,
2010,7077888,standardTesting,full,learned,single_edge,,50,0.025154,0.0005105,FALSE,1,trivial_failure,asymmetric,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_50.jpg,,
2011,7077888,standardTesting,full,learned,single_edge,,55,0.012534,0.0005105,FALSE,1,borderline,asymmetric,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_55.jpg,,
2012,7077888,standardTesting,full,learned,single_edge,,57,0.010577,0.0005105,FALSE,1,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_57.jpg,,
2013,9,standardTesting,full,wavelet,diagonal,gray,2,0.455118,0.4300110,FALSE,0,trivial_failure,low samples,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_2.jpg,,
2014,36,standardTesting,full,wavelet,diagonal,gray,3,0.091232,0.2211908,TRUE,0,trivial_failure,low samples,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_3.jpg,,
2015,144,standardTesting,full,wavelet,diagonal,gray,4,0.065696,0.1119508,TRUE,1,trivial_failure,low samples,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_4.jpg,,
2016,576,standardTesting,full,wavelet,diagonal,gray,5,0.021286,0.0562897,TRUE,1,trivial_failure,low samples,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_5.jpg,,
2017,2304,standardTesting,full,wavelet,diagonal,gray,6,0.017855,0.0282203,TRUE,1,borderline,low samples,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_6.jpg,,
2018,9216,standardTesting,full,wavelet,diagonal,gray,7,0.009306,0.0141286,TRUE,1,actually_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_7.jpg,,
2019,36864,standardTesting,full,wavelet,diagonal,gray,8,0.008541,0.0070689,FALSE,1,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_8.jpg,,
2020,147456,standardTesting,full,wavelet,diagonal,gray,9,0.006999,0.0035356,FALSE,1,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_9.jpg,,
2021,589824,standardTesting,full,wavelet,diagonal,gray,10,0.005650,0.0017681,FALSE,1,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_10.jpg,,
2022,9,standardTesting,full,wavelet,horizontal,gray,2,0.500000,0.4300110,FALSE,0,trivial_failure,low samples,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/wavelet/horizontal/gray/plots/compare_cdf_pdf_layer_2.jpg,,
2023,36,standardTesting,full,wavelet,horizontal,gray,3,0.086560,0.2211908,TRUE,1,trivial_failure,low samples,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/wavelet/horizontal/gray/plots/compare_cdf_pdf_layer_3.jpg,,
2024,144,standardTesting,full,wavelet,horizontal,gray,4,0.079012,0.1119508,TRUE,0,trivial_failure,low samples,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/wavelet/horizontal/gray/plots/compare_cdf_pdf_layer_4.jpg,,
2025,576,standardTesting,full,wavelet,horizontal,gray,5,0.023148,0.0562897,TRUE,1,trivial_failure,low samples,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/wavelet/horizontal/gray/plots/compare_cdf_pdf_layer_5.jpg,,
2026,2304,standardTesting,full,wavelet,horizontal,gray,6,0.020769,0.0282203,TRUE,1,borderline,low samples,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/wavelet/horizontal/gray/plots/compare_cdf_pdf_layer_6.jpg,,
2027,9216,standardTesting,full,wavelet,horizontal,gray,7,0.007397,0.0141286,TRUE,1,actually_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/wavelet/horizontal/gray/plots/compare_cdf_pdf_layer_7.jpg,,
2028,36864,standardTesting,full,wavelet,horizontal,gray,8,0.007837,0.0070689,FALSE,1,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/wavelet/horizontal/gray/plots/compare_cdf_pdf_layer_8.jpg,,
2029,147456,standardTesting,full,wavelet,horizontal,gray,9,0.007670,0.0035356,FALSE,1,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/wavelet/horizontal/gray/plots/compare_cdf_pdf_layer_9.jpg,,
2030,589824,standardTesting,full,wavelet,horizontal,gray,10,0.012775,0.0017681,FALSE,1,borderline,asymmetric,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/wavelet/horizontal/gray/plots/compare_cdf_pdf_layer_10.jpg,,
2031,9,standardTesting,full,wavelet,vertical,gray,2,0.293653,0.4300110,TRUE,0,trivial_failure,low samples,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/wavelet/vertical/gray/plots/compare_cdf_pdf_layer_2.jpg,,
2032,36,standardTesting,full,wavelet,vertical,gray,3,0.144437,0.2211908,TRUE,0,trivial_failure,low samples,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/wavelet/vertical/gray/plots/compare_cdf_pdf_layer_3.jpg,,
2033,144,standardTesting,full,wavelet,vertical,gray,4,0.031804,0.1119508,TRUE,1,trivial_failure,low samples,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/wavelet/vertical/gray/plots/compare_cdf_pdf_layer_4.jpg,,
2034,576,standardTesting,full,wavelet,vertical,gray,5,0.019365,0.0562897,TRUE,1,trivial_failure,low samples,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/wavelet/vertical/gray/plots/compare_cdf_pdf_layer_5.jpg,,
2035,2304,standardTesting,full,wavelet,vertical,gray,6,0.012442,0.0282203,TRUE,1,borderline,low samples,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/wavelet/vertical/gray/plots/compare_cdf_pdf_layer_6.jpg,,
2036,9216,standardTesting,full,wavelet,vertical,gray,7,0.014855,0.0141286,FALSE,1,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/wavelet/vertical/gray/plots/compare_cdf_pdf_layer_7.jpg,,
2037,36864,standardTesting,full,wavelet,vertical,gray,8,0.007483,0.0070689,FALSE,1,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/wavelet/vertical/gray/plots/compare_cdf_pdf_layer_8.jpg,,
2038,147456,standardTesting,full,wavelet,vertical,gray,9,0.009535,0.0035356,FALSE,1,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/wavelet/vertical/gray/plots/compare_cdf_pdf_layer_9.jpg,,
