,total_samples,dataset,subset,transform,orientation,channel,group,kstest_stat_best,kstest_stat_cutoff_0.05,beat_all_priors,pass,failure_category,failure_type,github_plot
153,262144000.0,agriVision,full,gabor,,green,25,0.005465912148475,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_25.jpg
154,262144000.0,agriVision,full,gabor,,green,26,0.0056196097685489,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_26.jpg
155,262144000.0,agriVision,full,gabor,,green,27,0.006726557430154,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_27.jpg
156,262144000.0,agriVision,full,gabor,,green,28,0.001552707059923,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_28.jpg
157,262144000.0,agriVision,full,gabor,,green,29,0.0017306607796981,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_29.jpg
158,262144000.0,agriVision,full,gabor,,green,30,0.0025008265132049,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_30.jpg
159,262144000.0,agriVision,full,gabor,,green,31,0.0041226297666542,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_31.jpg
160,262144000.0,agriVision,full,gabor,,green,32,0.0069342825450543,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_32.jpg
161,262144000.0,agriVision,full,gabor,,green,33,0.0044801955165414,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_33.jpg
162,262144000.0,agriVision,full,gabor,,green,34,0.0094232983692617,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_34.jpg
163,262144000.0,agriVision,full,gabor,,green,35,0.0017954998753731,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_35.jpg
164,262144000.0,agriVision,full,gabor,,green,36,0.0015241691186573,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_36.jpg
165,262144000.0,agriVision,full,gabor,,green,37,0.0025155907252162,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_37.jpg
166,262144000.0,agriVision,full,gabor,,green,38,0.0039191791755195,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_38.jpg
167,262144000.0,agriVision,full,gabor,,green,39,0.0048501504219522,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_39.jpg
168,262144000.0,agriVision,full,gabor,,green,40,0.0058542567678066,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_40.jpg
169,262144000.0,agriVision,full,gabor,,green,41,0.0099879442509855,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_41.jpg
170,262144000.0,agriVision,full,gabor,,red,0,0.0026990619022554,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/red/plots/compare_cdf_pdf_layer_0.jpg
171,262144000.0,agriVision,full,gabor,,red,1,0.001504427760643,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/red/plots/compare_cdf_pdf_layer_1.jpg
172,262144000.0,agriVision,full,gabor,,red,2,0.0016104211732369,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/red/plots/compare_cdf_pdf_layer_2.jpg
173,262144000.0,agriVision,full,gabor,,red,3,0.0021009077911441,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/red/plots/compare_cdf_pdf_layer_3.jpg
174,262144000.0,agriVision,full,gabor,,red,4,0.0032208182849998,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/red/plots/compare_cdf_pdf_layer_4.jpg
175,262144000.0,agriVision,full,gabor,,red,5,0.0032104009208142,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/red/plots/compare_cdf_pdf_layer_5.jpg
176,262144000.0,agriVision,full,gabor,,red,6,0.004231202206812,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/red/plots/compare_cdf_pdf_layer_6.jpg
177,262144000.0,agriVision,full,gabor,,red,7,0.0021724600733382,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/red/plots/compare_cdf_pdf_layer_7.jpg
178,262144000.0,agriVision,full,gabor,,red,8,0.002129667412419,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/red/plots/compare_cdf_pdf_layer_8.jpg
179,262144000.0,agriVision,full,gabor,,red,9,0.0019874826053184,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/red/plots/compare_cdf_pdf_layer_9.jpg
180,262144000.0,agriVision,full,gabor,,red,10,0.0018302885913743,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/red/plots/compare_cdf_pdf_layer_10.jpg
181,262144000.0,agriVision,full,gabor,,red,11,0.0024150533510598,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/red/plots/compare_cdf_pdf_layer_11.jpg
182,262144000.0,agriVision,full,gabor,,red,12,0.0028044747386528,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/red/plots/compare_cdf_pdf_layer_12.jpg
183,262144000.0,agriVision,full,gabor,,red,13,0.003828876322696,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/red/plots/compare_cdf_pdf_layer_13.jpg
184,262144000.0,agriVision,full,gabor,,red,14,0.0011915042658328,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/red/plots/compare_cdf_pdf_layer_14.jpg
185,262144000.0,agriVision,full,gabor,,red,15,0.001699114303538,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/red/plots/compare_cdf_pdf_layer_15.jpg
186,262144000.0,agriVision,full,gabor,,red,16,0.0015937730300822,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/red/plots/compare_cdf_pdf_layer_16.jpg
187,262144000.0,agriVision,full,gabor,,red,17,0.0016280689250152,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/red/plots/compare_cdf_pdf_layer_17.jpg
188,262144000.0,agriVision,full,gabor,,red,18,0.0027406403763134,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/red/plots/compare_cdf_pdf_layer_18.jpg
189,262144000.0,agriVision,full,gabor,,red,19,0.0054082351040629,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/red/plots/compare_cdf_pdf_layer_19.jpg
190,262144000.0,agriVision,full,gabor,,red,20,0.006099578425746,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/red/plots/compare_cdf_pdf_layer_20.jpg
191,262144000.0,agriVision,full,gabor,,red,21,0.0024240163422237,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/red/plots/compare_cdf_pdf_layer_21.jpg
192,262144000.0,agriVision,full,gabor,,red,22,0.001436257497124,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/red/plots/compare_cdf_pdf_layer_22.jpg
193,262144000.0,agriVision,full,gabor,,red,23,0.0011707977472567,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/red/plots/compare_cdf_pdf_layer_23.jpg
194,262144000.0,agriVision,full,gabor,,red,24,0.0020823752862068,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/red/plots/compare_cdf_pdf_layer_24.jpg
195,262144000.0,agriVision,full,gabor,,red,25,0.0031269608835685,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/red/plots/compare_cdf_pdf_layer_25.jpg
196,262144000.0,agriVision,full,gabor,,red,26,0.0039490542297803,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/red/plots/compare_cdf_pdf_layer_26.jpg
197,262144000.0,agriVision,full,gabor,,red,27,0.0053662897168099,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/red/plots/compare_cdf_pdf_layer_27.jpg
198,262144000.0,agriVision,full,gabor,,red,28,0.0020132977087122,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/red/plots/compare_cdf_pdf_layer_28.jpg
199,262144000.0,agriVision,full,gabor,,red,29,0.001437717880221,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/red/plots/compare_cdf_pdf_layer_29.jpg
200,262144000.0,agriVision,full,gabor,,red,30,0.0016296357388503,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/red/plots/compare_cdf_pdf_layer_30.jpg
201,262144000.0,agriVision,full,gabor,,red,31,0.002047991810634,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/red/plots/compare_cdf_pdf_layer_31.jpg
202,262144000.0,agriVision,full,gabor,,red,32,0.0043155810221676,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/red/plots/compare_cdf_pdf_layer_32.jpg
203,262144000.0,agriVision,full,gabor,,red,33,0.0057693747160553,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/red/plots/compare_cdf_pdf_layer_33.jpg
204,262144000.0,agriVision,full,gabor,,red,34,0.00888978536476,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/red/plots/compare_cdf_pdf_layer_34.jpg
205,262144000.0,agriVision,full,gabor,,red,35,0.0029247393221925,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/red/plots/compare_cdf_pdf_layer_35.jpg
206,262144000.0,agriVision,full,gabor,,red,36,0.001827448482081,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/red/plots/compare_cdf_pdf_layer_36.jpg
207,262144000.0,agriVision,full,gabor,,red,37,0.0028513896070418,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/red/plots/compare_cdf_pdf_layer_37.jpg
208,262144000.0,agriVision,full,gabor,,red,38,0.0030241314004036,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/red/plots/compare_cdf_pdf_layer_38.jpg
209,262144000.0,agriVision,full,gabor,,red,39,0.0046366472523721,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/red/plots/compare_cdf_pdf_layer_39.jpg
210,262144000.0,agriVision,full,gabor,,red,40,0.0056499548814673,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/red/plots/compare_cdf_pdf_layer_40.jpg
211,262144000.0,agriVision,full,gabor,,red,41,0.0078066439878288,8.387993035035688e-05,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/red/plots/compare_cdf_pdf_layer_41.jpg
344,65536000.0,coco,indoor,gabor,,gray,0,0.0057998760743858,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/gabor/gray/plots/compare_cdf_pdf_layer_0.jpg
345,65536000.0,coco,indoor,gabor,,gray,1,0.0050527996396158,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/gabor/gray/plots/compare_cdf_pdf_layer_1.jpg
346,65536000.0,coco,indoor,gabor,,gray,2,0.0064756295478761,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/gabor/gray/plots/compare_cdf_pdf_layer_2.jpg
347,65536000.0,coco,indoor,gabor,,gray,3,0.0078418021327756,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/gabor/gray/plots/compare_cdf_pdf_layer_3.jpg
348,65536000.0,coco,indoor,gabor,,gray,4,0.0061657938165215,0.0001677585889693,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/gabor/gray/plots/compare_cdf_pdf_layer_4.jpg
